#Y dist(nm)	Y force(pN)
-6.401567	1.149700
-8.739983	1.287500
-2.288533	0.900500
2.186450	0.633600
-2.711850	0.927900
-5.884817	1.174600
-7.030383	1.272200
-7.069383	1.290800
-1.824983	0.978800
-1.650667	0.995500
-2.740533	1.096700
1.850150	0.836700
0.607283	0.897400
2.710933	0.815500
-7.142867	1.482700
-5.259867	1.403800
6.009750	0.721200
7.168800	0.666300
10.234217	0.638000
7.383467	0.787400
16.369700	0.290700
14.801433	0.376600
8.634767	0.793100
8.736167	0.789200
7.024700	0.903900
5.804817	1.000400
0.256450	1.386000
7.315733	0.956200
14.648400	0.546000
5.867083	1.073800
7.867133	0.994900
11.056650	0.834000
2.922883	1.402000
7.237783	1.178200
6.588417	1.257800
7.228300	1.196100
11.100617	1.042700
22.588733	0.471700
17.305700	0.797100
22.178433	0.528400
17.689783	0.779800
18.452050	0.739200
14.451200	0.999600
21.770733	0.694300
21.946533	0.694600
10.839683	1.371700
16.740050	1.009500
12.379733	1.415800
19.726033	1.010500
13.386017	1.430900
18.330867	1.156400
16.583100	1.275000
18.931667	1.137500
35.320167	0.303200
34.058033	0.376000
15.460550	1.455300
21.179067	1.137200
15.948333	1.563400
19.645800	1.407900
27.831583	0.977200
16.359400	1.644000
35.857400	0.481500
36.277783	0.462400
19.184267	1.533500
29.368600	1.011900
31.814517	0.910100
35.602533	0.698500
26.482950	1.227900
31.174650	0.962100
26.484367	1.286300
27.675150	1.335300
30.005417	1.208300
29.237900	1.275300
22.945833	1.671700
34.410717	1.118300
42.768067	0.619400
40.911767	0.746900
42.670483	0.655900
46.093517	0.461600
41.839833	0.680800
43.381850	0.648600
37.383750	1.013700
52.033517	0.180800
40.788950	0.828900
37.599967	1.038200
31.179833	1.443100
39.750317	1.103900
40.302817	1.052600
31.978317	1.551500
33.039133	1.505800
44.938317	0.802700
36.475050	1.372500
32.857683	1.627600
41.403767	1.156400
38.235317	1.358900
46.544983	0.857200
44.404467	1.047200
41.116917	1.344500
47.137117	0.990800
41.617533	1.394200
41.167133	1.411900
44.440150	1.269300
42.937733	1.349200
51.160933	0.902500
52.058883	0.836200
46.401683	1.219300
49.362450	1.045500
49.630250	1.021200
53.570783	0.779200
56.282467	0.791000
60.552283	0.557800
49.814950	1.180200
47.873500	1.303200
